# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
9.683333,-0.200000,10.076020,1.619998
9.706667,-0.400000,9.563680,1.623367
9.730000,-0.200000,9.819850,1.626735
9.753333,-0.300000,9.734460,1.630102
9.776667,-0.500000,10.332190,1.633471
9.800000,-0.200000,10.161410,1.636839
9.823333,0.000000,9.905240,1.640207
9.846667,-0.200000,10.076020,1.643575
9.870000,-0.300000,10.161410,1.646946
9.893333,-0.100000,10.161410,1.650313
9.916667,-0.200000,10.332190,1.653679
9.940000,-0.100000,9.905240,1.657114
9.963333,-0.200000,9.990630,1.660637
9.986667,-0.200000,10.161410,1.664030
10.010000,-0.100000,10.332190,1.667411
10.033333,-0.400000,10.246800,1.670789
10.056667,-0.300000,9.819850,1.674162
10.080000,-0.100000,10.161410,1.677536
10.103333,-0.100000,10.161410,1.680905
10.126667,-0.500000,10.502970,1.684279
10.150000,-0.400000,10.161410,1.687659
10.173333,-0.100000,9.990630,1.691023
10.196667,0.000000,10.076020,1.694390
10.220000,-0.100000,10.417580,1.697767
10.243333,-0.400000,10.332190,1.701135
10.266667,-0.300000,10.417580,1.704505
10.290000,-0.100000,10.246800,1.707882
10.313333,-0.200000,10.076020,1.711248
10.336667,0.100000,10.332190,1.714630
10.360000,-0.100000,10.588360,1.718001
10.383333,-0.100000,10.588360,1.721373
10.406667,-0.200000,10.076020,1.724744
10.430000,-0.300000,10.161410,1.728124
10.453333,-0.300000,10.332190,1.731491
10.476667,-0.400000,10.417580,1.734858
10.500000,-0.100000,10.588360,1.738228
10.523333,-0.200000,10.417580,1.741600
10.546667,-0.300000,10.161410,1.744966
10.570000,0.000000,10.502970,1.748337
10.593333,-0.200000,10.588360,1.751705
10.616667,-0.300000,10.502970,1.755075
10.640000,-0.200000,10.332190,1.758443
10.663333,-0.300000,10.246800,1.761811
10.686667,-0.200000,10.332190,1.765181
10.710000,-0.200000,10.588360,1.768556
10.733333,-0.200000,10.502970,1.771921
10.756667,-0.300000,10.332190,1.775288
10.780000,-0.300000,10.417580,1.778682
10.803333,0.000000,10.417580,1.782075
10.826667,0.000000,10.759140,1.785486
10.850000,-0.100000,10.673750,1.788858
10.873333,-0.200000,10.673750,1.792226
10.896667,-0.200000,10.417580,1.795594
10.920000,-0.200000,10.844530,1.798970
10.943333,-0.200000,10.673750,1.802338
10.966667,-0.200000,10.759140,1.805710
10.990000,-0.300000,10.929920,1.812935
11.013333,-0.200000,10.844530,1.819177
11.036667,-0.200000,10.759140,1.822975
11.060000,0.100000,10.759140,1.826385
11.083333,-0.300000,10.673750,1.829690
11.106667,0.000000,10.759140,1.832973
11.130000,-0.500000,10.844530,1.836307
11.153333,-0.100000,10.673750,1.839608
11.176667,-0.100000,10.673750,1.842894
11.200000,-0.100000,10.759140,1.846176
11.223333,-0.200000,10.929920,1.849463
11.246667,-0.100000,10.844530,1.852747
11.270000,-0.100000,10.844530,1.856039
11.293333,-0.300000,10.929920,1.859338
11.316667,-0.100000,10.844530,1.862633
11.340000,-0.100000,11.015310,1.865928
11.363333,-0.300000,11.015310,1.869214
11.386667,-0.300000,10.844530,1.872511
11.410000,0.200000,10.759140,1.875798
11.433333,-0.200000,10.844530,1.879085
11.456667,-0.100000,10.929920,1.882371
11.480000,-0.200000,11.100700,1.885659
11.503333,-0.200000,10.844530,1.888942
11.526667,-0.100000,11.015310,1.892229
11.550000,-0.200000,10.929920,1.895512
11.573333,-0.400000,11.100700,1.898804
11.596667,-0.200000,11.186090,1.902101
11.620000,0.000000,11.015310,1.905409
11.643333,-0.400000,10.844530,1.908701
11.666667,-0.100000,10.929920,1.911990
11.690000,-0.400000,11.100700,1.915304
11.713333,-0.100000,10.929920,1.918617
11.736667,-0.300000,11.271480,1.921913
11.760000,0.000000,10.844530,1.925196
11.783333,-0.200000,10.844530,1.928484
11.806667,0.000000,11.100700,1.931767
11.830000,0.000000,11.186090,1.935054
11.853333,0.000000,11.271480,1.938351
11.876667,0.000000,10.929920,1.941639
11.900000,-0.200000,11.015310,1.944933
11.923333,-0.200000,11.271480,1.948218
11.946667,-0.400000,11.356870,1.951507
