# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 28.5 +/- 0.35 
#	Vc = 6 uV
#	Vfloor = -1.1 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
11.456667,-1.700000,11.356870,1.802232
11.480000,-1.600000,11.356870,1.805634
11.503333,-1.600000,11.527650,1.809022
11.526667,-1.500000,11.442260,1.812417
11.550000,-1.500000,11.442260,1.815812
11.573333,-1.600000,11.271480,1.819198
11.596667,-1.800000,11.442260,1.822587
11.620000,-1.400000,11.527650,1.825980
11.643333,-1.400000,11.442260,1.829362
11.666667,-1.700000,11.356870,1.832754
11.690000,-1.600000,11.442260,1.836151
11.713333,-1.500000,11.271480,1.839544
11.736667,-1.400000,11.527650,1.842957
11.760000,-1.500000,11.527650,1.846346
11.783333,-1.400000,11.442260,1.849739
11.806667,-1.500000,11.527650,1.853167
11.830000,-1.700000,11.527650,1.856552
11.853333,-1.500000,11.613040,1.859941
11.876667,-1.800000,11.527650,1.863325
11.900000,-1.500000,11.613040,1.866715
11.923333,-1.300000,11.613040,1.870115
11.946667,-1.600000,11.527650,1.873503
11.970000,-1.600000,11.783820,1.876879
11.993333,-1.700000,11.869210,1.880270
12.016667,-1.500000,11.698430,1.883660
12.040000,-1.600000,11.442260,1.887043
12.063333,-1.700000,11.271480,1.890439
12.086667,-1.500000,11.783820,1.893835
12.110000,-1.300000,11.698430,1.897209
12.133333,-1.700000,11.698430,1.900626
12.156667,-1.400000,11.783820,1.904029
12.180000,-1.600000,11.698430,1.907414
12.203333,-1.200000,12.039990,1.910805
12.226667,-1.600000,11.954600,1.914195
12.250000,-1.600000,11.698430,1.917586
12.273333,-1.700000,11.869210,1.921002
12.296667,-1.600000,11.698430,1.924416
12.320000,-1.400000,12.125380,1.927791
12.343333,-1.700000,12.125380,1.931171
12.366667,-1.600000,11.527650,1.934558
12.390000,-1.700000,11.869210,1.937947
12.413333,-1.600000,11.698430,1.941351
12.436667,-1.600000,11.869210,1.944749
12.460000,-1.700000,11.954600,1.948132
12.483333,-1.600000,11.271480,1.951521
12.506667,-1.600000,11.783820,1.954907
12.530000,-1.500000,12.039990,1.958287
12.553333,-1.500000,12.039990,1.961662
12.576667,-1.800000,12.039990,1.965053
12.600000,-1.700000,11.698430,1.968448
12.623333,-1.400000,11.954600,1.971839
12.646667,-1.500000,11.869210,1.975225
12.670000,-1.600000,12.125380,1.978617
12.693333,-1.500000,12.125380,1.981998
12.716667,-1.700000,11.869210,1.985390
12.740000,-1.700000,12.039990,1.988779
