# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 969 +/- 77 A
#	n = 0.884 +/- 0.04 
#	Vc = 6 uV
#	Vfloor = -2.43 +/- 0.018 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
12.670000,-2.300000,12.552330,2.446044
12.693333,-2.600000,11.954600,2.449726
12.716667,-2.500000,12.125380,2.453431
12.740000,-2.200000,12.125380,2.457160
12.763333,-2.600000,12.210770,2.461034
12.786667,-2.500000,12.039990,2.465040
12.810000,-2.400000,12.039990,2.469031
12.833333,-2.400000,12.381550,2.472925
12.856667,-2.500000,12.381550,2.476884
12.880000,-2.300000,12.296160,2.480694
12.903333,-2.200000,12.466940,2.484531
12.926667,-2.200000,12.296160,2.488349
12.950000,-2.800000,12.466940,2.492245
12.973333,-2.300000,12.637720,2.496194
12.996667,-2.300000,12.125380,2.500182
13.020000,-2.300000,12.296160,2.504178
13.043333,-2.100000,12.296160,2.508139
13.066667,-2.300000,12.381550,2.512091
13.090000,-2.300000,12.296160,2.516025
13.113333,-2.400000,12.381550,2.519874
13.136667,-2.300000,12.381550,2.523651
13.160000,-2.300000,12.466940,2.527517
13.183333,-2.300000,12.125380,2.531325
13.206667,-2.200000,12.381550,2.535066
13.230000,-2.200000,12.381550,2.538891
13.253333,-2.200000,12.466940,2.542728
13.276667,-2.300000,12.637720,2.546664
13.300000,-2.200000,12.296160,2.550452
13.323333,-2.500000,12.210770,2.554299
13.346667,-2.100000,12.552330,2.558128
13.370000,-2.100000,12.466940,2.561884
13.393333,-2.400000,12.381550,2.565721
13.416667,-2.500000,12.381550,2.569344
13.440000,-2.400000,12.552330,2.572938
13.463333,-2.500000,12.552330,2.576717
13.486667,-2.400000,12.723110,2.580374
13.510000,-2.600000,12.552330,2.584048
13.533333,-2.400000,12.381550,2.587702
13.556667,-2.200000,12.723110,2.591313
13.580000,-2.400000,12.637720,2.595007
13.603333,-2.200000,12.637720,2.598793
13.626667,-2.200000,12.296160,2.602459
13.650000,-2.100000,12.723110,2.606094
13.673333,-2.600000,12.893890,2.609673
13.696667,-2.600000,12.808500,2.613280
13.720000,-2.300000,12.552330,2.616914
13.743333,-2.500000,12.381550,2.620502
13.766667,-2.300000,13.064670,2.624227
13.790000,-2.500000,12.723110,2.627845
13.813333,-2.300000,12.637720,2.631589
13.836667,-2.200000,12.381550,2.635248
13.860000,-2.200000,12.808500,2.638849
13.883333,-2.000000,12.808500,2.642542
13.906667,-2.200000,12.893890,2.646178
13.930000,-2.100000,12.723110,2.650116
13.953333,-2.400000,12.723110,2.654026
13.976667,-2.400000,12.979280,2.657845
14.000000,-2.600000,12.893890,2.661614
14.023333,-2.400000,12.808500,2.665445
14.046667,-2.400000,12.466940,2.669248
14.070000,-2.300000,12.979280,2.673107
14.093333,-2.400000,13.064670,2.676910
14.116667,-2.300000,12.979280,2.680699
14.140000,-2.600000,12.979280,2.684510
14.163333,-2.300000,12.808500,2.688380
