# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.024 A
#	n = 37.7 +/- 0.4 
#	Vc = 6 uV
#	Vfloor = -0.439 +/- 0.0037 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
8.516667,-0.500000,9.990630,1.623167
8.540000,-0.400000,9.819850,1.627411
8.563333,-0.400000,9.649070,1.631540
8.586667,-0.500000,9.649070,1.635768
8.610000,-0.500000,9.819850,1.639904
8.633333,-0.500000,9.819850,1.644138
8.656667,-0.700000,9.819850,1.648204
8.680000,-0.500000,9.905240,1.652387
8.703333,-0.700000,9.990630,1.656722
8.726667,-0.400000,9.990630,1.660857
8.750000,-0.500000,9.563680,1.665097
8.773333,-0.300000,9.819850,1.669270
8.796667,-0.700000,9.734460,1.673515
8.820000,-0.800000,9.905240,1.677690
8.843333,-0.300000,9.734460,1.681783
8.866667,-0.700000,9.819850,1.685986
8.890000,-0.700000,9.990630,1.689999
8.913333,-0.700000,9.734460,1.694346
8.936667,-0.500000,9.819850,1.698449
8.960000,-0.800000,9.819850,1.703015
8.983333,-0.500000,9.990630,1.707246
9.006667,-0.600000,9.563680,1.711519
9.030000,-0.500000,9.819850,1.715847
9.053333,-0.600000,9.990630,1.719989
9.076667,-0.700000,9.819850,1.724037
9.100000,-0.400000,9.905240,1.733657
9.123333,-0.400000,9.905240,1.743395
9.146667,-0.300000,10.076020,1.748448
9.170000,-0.400000,9.990630,1.752652
9.193333,-0.500000,9.990630,1.756871
9.216667,-0.700000,10.161410,1.760977
9.240000,-0.500000,9.905240,1.764969
9.263333,-0.300000,10.076020,1.768955
9.286667,-0.600000,10.161410,1.773122
9.310000,-0.500000,10.161410,1.777336
9.333333,-0.400000,9.819850,1.781781
9.356667,-0.500000,10.417580,1.786072
9.380000,-0.800000,10.161410,1.790133
9.403333,-0.800000,10.161410,1.794212
9.426667,-0.400000,9.990630,1.798285
9.450000,-0.300000,10.161410,1.802509
9.473333,-0.700000,10.332190,1.806788
9.496667,-0.800000,10.246800,1.810866
9.520000,-0.600000,10.076020,1.814871
9.543333,-0.500000,10.502970,1.818745
9.566667,-0.300000,10.588360,1.822900
9.590000,-0.400000,10.161410,1.827260
9.613333,-0.400000,10.246800,1.831717
9.636667,-0.400000,10.246800,1.836198
9.660000,-0.700000,10.332190,1.840585
9.683333,-0.500000,10.332190,1.844853
9.706667,-0.700000,10.332190,1.849311
9.730000,-0.500000,10.673750,1.853366
9.753333,-0.700000,10.417580,1.857443
9.776667,-0.600000,10.076020,1.861574
9.800000,-0.700000,10.246800,1.866014
9.823333,-0.600000,10.673750,1.870078
9.846667,-0.600000,10.246800,1.874265
9.870000,-0.600000,10.417580,1.878591
9.893333,-0.800000,10.332190,1.882662
9.916667,-0.700000,10.844530,1.886553
9.940000,-0.600000,10.332190,1.890490
9.963333,-0.700000,10.332190,1.894693
9.986667,-0.300000,10.332190,1.898914
10.010000,-0.500000,10.502970,1.903091
10.033333,-0.500000,10.502970,1.907357
10.056667,-0.500000,10.332190,1.911544
10.080000,-0.600000,10.246800,1.915848
10.103333,-0.500000,10.673750,1.919858
10.126667,-0.600000,10.502970,1.924116
