# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.038 A
#	n = 40 +/- 0.53 
#	Vc = 6 uV
#	Vfloor = 0.349 +/- 0.0035 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
10.056667,0.500000,10.844530,1.680195
10.080000,0.300000,10.844530,1.683955
10.103333,0.600000,10.759140,1.687278
10.126667,0.300000,10.844530,1.690582
10.150000,0.500000,11.015310,1.693871
10.173333,0.400000,11.015310,1.697166
10.196667,0.500000,11.015310,1.700458
10.220000,0.400000,10.844530,1.703777
10.243333,0.500000,10.929920,1.707065
10.266667,0.400000,11.186090,1.710372
10.290000,0.500000,10.844530,1.713686
10.313333,0.600000,11.186090,1.716973
10.336667,0.300000,10.759140,1.720266
10.360000,0.600000,11.100700,1.723558
10.383333,0.700000,11.186090,1.726859
10.406667,0.500000,11.186090,1.730154
10.430000,0.300000,11.100700,1.733449
10.453333,0.400000,10.759140,1.736770
10.476667,0.600000,11.015310,1.740063
10.500000,0.500000,11.100700,1.743352
10.523333,0.400000,11.271480,1.746646
10.546667,0.300000,11.271480,1.749938
10.570000,0.400000,11.015310,1.753236
10.593333,0.200000,11.015310,1.756525
10.616667,0.400000,11.100700,1.759816
10.640000,0.400000,11.356870,1.763099
10.663333,0.600000,11.186090,1.766391
10.686667,0.600000,11.186090,1.769687
10.710000,0.600000,10.929920,1.772978
10.733333,0.200000,11.186090,1.776270
10.756667,0.400000,11.356870,1.779563
10.780000,0.500000,11.186090,1.782875
10.803333,0.500000,11.186090,1.786170
10.826667,0.600000,11.100700,1.789468
10.850000,0.300000,11.186090,1.792768
10.873333,0.200000,11.356870,1.796068
10.896667,0.300000,11.356870,1.799380
10.920000,0.300000,11.271480,1.802810
10.943333,0.400000,11.015310,1.806188
10.966667,0.400000,11.271480,1.809505
10.990000,0.300000,11.527650,1.812803
11.013333,0.800000,11.356870,1.816117
11.036667,0.400000,11.271480,1.819430
11.060000,0.400000,11.015310,1.822806
11.083333,0.200000,11.356870,1.826159
11.106667,0.200000,11.527650,1.829463
11.130000,0.600000,11.442260,1.832800
11.153333,0.400000,11.442260,1.836133
11.176667,0.200000,11.100700,1.839433
11.200000,0.400000,11.527650,1.842726
11.223333,0.500000,11.783820,1.846054
11.246667,0.500000,11.613040,1.849374
11.270000,0.400000,11.527650,1.852665
11.293333,0.300000,11.442260,1.855993
11.316667,0.500000,11.527650,1.859283
11.340000,0.200000,11.271480,1.862574
