# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 136 +/- 0.021 A
#	n = 28.4 +/- 0.2 
#	Vc = 6 uV
#	Vfloor = -1.6 +/- 0.006 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
11.946667,-2.000000,11.613040,2.256794
11.970000,-1.800000,11.527650,2.260597
11.993333,-2.100000,11.527650,2.264112
12.016667,-1.900000,11.527650,2.267814
12.040000,-1.900000,11.527650,2.271327
12.063333,-2.000000,11.527650,2.274841
12.086667,-2.000000,11.869210,2.278317
12.110000,-2.000000,11.527650,2.281820
12.133333,-2.100000,11.613040,2.285322
12.156667,-1.800000,11.698430,2.288798
12.180000,-1.900000,11.783820,2.292440
12.203333,-2.100000,11.698430,2.295937
12.226667,-1.800000,11.442260,2.299530
12.250000,-2.000000,11.527650,2.303045
12.273333,-2.000000,11.869210,2.306541
12.296667,-2.000000,11.613040,2.310529
12.320000,-1.900000,11.613040,2.314217
12.343333,-1.700000,11.613040,2.318218
12.366667,-1.800000,11.954600,2.322164
12.390000,-1.900000,11.783820,2.325794
12.413333,-2.000000,11.869210,2.329325
12.436667,-1.800000,11.783820,2.332878
12.460000,-2.100000,11.698430,2.336372
12.483333,-1.900000,12.039990,2.340186
12.506667,-2.100000,11.869210,2.343944
12.530000,-1.700000,11.954600,2.347546
12.553333,-1.900000,11.783820,2.351143
12.576667,-2.100000,12.039990,2.363117
12.600000,-2.100000,11.442260,2.367580
12.623333,-2.300000,11.698430,2.371194
12.646667,-2.000000,11.954600,2.374661
12.670000,-2.000000,11.954600,2.378582
12.693333,-1.900000,11.698430,2.382358
12.716667,-2.100000,11.869210,2.386105
12.740000,-1.800000,12.039990,2.389801
12.763333,-2.000000,12.125380,2.393367
12.786667,-2.000000,11.783820,2.396984
12.810000,-1.700000,11.954600,2.400899
12.833333,-1.900000,11.954600,2.405091
12.856667,-2.200000,11.869210,2.409102
