# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.027 A
#	n = 37 +/- 0.38 
#	Vc = 6 uV
#	Vfloor = -0.287 +/- 0.0033 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
10.943333,-0.300000,11.100700,2.099975
10.966667,-0.400000,11.100700,2.103457
10.990000,-0.500000,11.015310,2.106890
11.013333,-0.300000,11.100700,2.110469
11.036667,-0.100000,11.271480,2.114090
11.060000,-0.400000,11.442260,2.117654
11.083333,-0.400000,11.100700,2.121162
11.106667,-0.400000,11.271480,2.124743
11.130000,-0.200000,11.186090,2.128267
11.153333,-0.600000,11.442260,2.131856
11.176667,-0.500000,11.271480,2.135619
11.200000,-0.200000,11.100700,2.139207
11.223333,-0.400000,11.356870,2.142778
11.246667,-0.200000,11.271480,2.146374
11.270000,-0.300000,11.271480,2.149858
11.293333,-0.300000,11.100700,2.153372
11.316667,-0.400000,11.100700,2.156966
11.340000,-0.300000,11.186090,2.160475
11.363333,-0.100000,11.186090,2.164112
11.386667,-0.300000,11.527650,2.167606
11.410000,-0.300000,11.271480,2.171151
11.433333,-0.100000,11.356870,2.174787
11.456667,-0.300000,11.100700,2.178369
11.480000,-0.400000,11.613040,2.182039
11.503333,-0.200000,11.356870,2.185711
11.526667,-0.300000,11.442260,2.189252
11.550000,-0.400000,11.356870,2.192787
11.573333,-0.400000,11.613040,2.196379
11.596667,-0.200000,11.527650,2.199906
11.620000,-0.200000,11.527650,2.203526
11.643333,-0.600000,11.186090,2.207202
11.666667,-0.300000,11.527650,2.210676
11.690000,-0.100000,11.613040,2.214207
11.713333,-0.300000,11.613040,2.217729
11.736667,-0.500000,11.527650,2.221366
11.760000,-0.300000,11.527650,2.224874
11.783333,-0.100000,11.356870,2.228366
11.806667,-0.400000,11.869210,2.231815
11.830000,-0.300000,11.613040,2.235280
11.853333,-0.200000,11.613040,2.238820
11.876667,-0.400000,11.442260,2.242345
11.900000,-0.400000,12.039990,2.245890
11.923333,-0.300000,11.613040,2.249566
11.946667,-0.500000,11.442260,2.253113
11.970000,-0.200000,11.527650,2.256582
11.993333,-0.100000,11.442260,2.260093
12.016667,-0.300000,11.698430,2.263595
12.040000,-0.100000,11.613040,2.267273
12.063333,-0.400000,11.869210,2.277905
12.086667,-0.500000,11.783820,2.281906
12.110000,-0.500000,11.783820,2.285552
12.133333,-0.600000,11.613040,2.289126
12.156667,-0.200000,11.698430,2.292829
12.180000,-0.600000,11.698430,2.296556
12.203333,-0.100000,11.869210,2.300031
12.226667,-0.100000,11.698430,2.303581
12.250000,-0.200000,11.783820,2.307294
12.273333,-0.200000,11.783820,2.310949
